step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
260,PAYMENT,3504.44,C951282673,49872.0,46367.56,M373808552,0.0,0.0,0,0
260,CASH_OUT,36092.88,C1463003933,11204.0,0.0,C1612245657,0.0,36092.88,0,0
260,PAYMENT,9585.67,C1226178091,164293.0,154707.33,M1195422493,0.0,0.0,0,0
260,PAYMENT,2211.83,C1729322240,240897.19,238685.36,M518235344,0.0,0.0,0,0
260,CASH_OUT,8758.42,C1078964305,0.0,0.0,C2131879925,1008457.25,1017215.67,0,0
260,CASH_OUT,18874.15,C1716625794,37515.0,18640.85,C1772354567,0.0,18874.15,0,0
260,CASH_OUT,66959.59,C295773071,10417.0,0.0,C2023150630,0.0,66959.59,0,0
260,CASH_IN,51989.01,C1566706920,4374.0,56363.01,C1829922019,665602.76,613613.76,0,0
260,CASH_OUT,127567.12,C868113089,84987.0,0.0,C873519220,0.0,127567.12,0,0
260,CASH_OUT,326889.51,C874771069,0.0,0.0,C1526527305,3336118.5,3663008.01,0,0
260,CASH_IN,468399.36,C1716147281,3560809.39,4029208.75,C1114454717,4500457.37,4032058.02,0,0
260,CASH_IN,75422.67,C1421620684,7803795.18,7879217.85,C1653510941,174361.95,98939.28,0,0
260,TRANSFER,193047.14,C1209222661,0.0,0.0,C1425273024,1386748.59,1579795.73,0,0
260,PAYMENT,8871.07,C2053663573,14990.0,6118.93,M1646774839,0.0,0.0,0,0
260,PAYMENT,9320.38,C2041902335,186.78,0.0,M1457485484,0.0,0.0,0,0
260,TRANSFER,119416.26,C193623235,0.0,0.0,C1163701152,161032.8,280449.06,0,0
260,CASH_IN,101474.19,C1744886221,228130.0,329604.19,C1062886999,0.0,0.0,0,0
260,CASH_OUT,203119.64,C1272623142,11813.96,0.0,C475275622,603195.01,806314.65,0,0
260,TRANSFER,292211.72,C1756641098,99390.0,0.0,C991850184,246175.52,538387.24,0,0
260,CASH_OUT,59387.82,C1917598692,0.0,0.0,C1561354592,127812.42,187200.24,0,0
260,CASH_IN,66909.27,C570422703,82650.0,149559.27,C2106566020,13375190.39,13589810.91,0,0
260,CASH_OUT,407283.7,C1138416840,16822.08,0.0,C979864150,3884027.31,4291311.0,0,0
260,PAYMENT,11193.08,C1642917771,312575.35,301382.27,M171523970,0.0,0.0,0,0
260,PAYMENT,1942.67,C157370430,10281.66,8339.0,M134482087,0.0,0.0,0,0
260,CASH_OUT,203090.29,C1560317380,40742.0,0.0,C1238444574,52169.61,255259.9,0,0
260,CASH_IN,55482.39,C1799563330,104167.0,159649.39,C602168388,101546.02,46063.63,0,0
260,PAYMENT,1496.25,C514183569,38335.0,36838.75,M47295800,0.0,0.0,0,0
260,PAYMENT,9604.61,C151414910,388878.62,379274.01,M2095533654,0.0,0.0,0,0
260,PAYMENT,7542.3,C980528342,32105.0,24562.7,M2000086082,0.0,0.0,0,0
260,PAYMENT,9023.21,C1223214932,19976.0,10952.79,M1098185271,0.0,0.0,0,0
260,PAYMENT,6627.36,C1639352597,15561.0,8933.64,M1599562811,0.0,0.0,0,0
260,CASH_OUT,97685.28,C1735240580,0.0,0.0,C347941858,647768.33,745453.61,0,0
260,CASH_OUT,250493.09,C1766678051,0.0,0.0,C403948990,588492.66,838985.75,0,0
260,PAYMENT,12120.94,C1024156978,0.0,0.0,M235117095,0.0,0.0,0,0
260,CASH_OUT,112990.39,C1007639041,26.0,0.0,C1164708040,6741604.7,6854595.09,0,0
260,CASH_OUT,52274.67,C591042381,12802.0,0.0,C2093532428,409834.12,462108.79,0,0
260,CASH_OUT,56767.1,C224415375,59802.0,3034.9,C842110560,6199191.07,6255958.17,0,0
260,CASH_OUT,146880.05,C494882974,0.0,0.0,C453749910,1565056.25,1711936.3,0,0
260,CASH_OUT,129294.2,C277612582,34382.0,0.0,C1519102138,131297.63,260591.83,0,0
260,CASH_IN,129960.73,C634589403,62835.0,192795.73,C885056317,87926.29,0.0,0,0
260,CASH_IN,183940.07,C513400073,4491294.46,4675234.53,C386661546,541920.79,357980.71,0,0
260,CASH_IN,130859.86,C1077586228,7537393.59,7668253.45,C471575593,350234.04,219374.18,0,0
260,CASH_OUT,64588.94,C225338470,29832.0,0.0,C363201943,140262.33,204851.27,0,0
260,PAYMENT,9028.19,C110854296,0.0,0.0,M1150337106,0.0,0.0,0,0
260,CASH_OUT,127823.41,C1920086252,0.0,0.0,C822025402,1517431.06,1645254.47,0,0
260,CASH_OUT,205359.89,C374804898,0.0,0.0,C700553037,6539994.85,6745354.74,0,0
260,CASH_OUT,208975.45,C1850366239,0.0,0.0,C1700197290,767913.46,976888.91,0,0
260,PAYMENT,1428.61,C906148321,17585.0,16156.39,M2097878542,0.0,0.0,0,0
260,CASH_IN,285037.43,C771152106,873196.17,1158233.6,C1960726340,4090547.12,3805509.69,0,0
260,CASH_OUT,143248.59,C2109894139,0.0,0.0,C1745096940,13981299.76,14124548.35,0,0
260,CASH_OUT,320641.42,C590417492,0.0,0.0,C744603961,329900.83,650542.25,0,0
260,PAYMENT,11592.75,C2055503337,0.0,0.0,M236912669,0.0,0.0,0,0
260,CASH_OUT,44877.25,C1546166398,106050.04,61172.78,C878899036,644930.41,689807.66,0,0
260,CASH_OUT,172329.62,C929060930,3046.0,0.0,C991987235,0.0,172329.62,0,0
260,PAYMENT,4248.6,C447734812,0.0,0.0,M1893866522,0.0,0.0,0,0
260,PAYMENT,10550.32,C405027610,13015.0,2464.68,M1293954007,0.0,0.0,0,0
260,CASH_IN,14753.54,C1132372925,8952732.15,8967485.68,C1831954240,462480.58,447727.04,0,0
260,PAYMENT,7056.57,C155542316,11686.0,4629.43,M1885596466,0.0,0.0,0,0
260,CASH_OUT,187733.67,C1718983498,0.0,0.0,C2008084788,3764237.01,3951970.68,0,0
260,CASH_OUT,170121.47,C2108653794,41884.15,0.0,C1985624476,268351.67,438473.13,0,0
260,CASH_OUT,40250.81,C1204465616,46069.91,5819.1,C1017254196,71064.65,111315.46,0,0
260,CASH_IN,125252.59,C266602057,2447669.39,2572921.99,C770799263,852612.62,727360.03,0,0
260,PAYMENT,4598.12,C373861959,24512.0,19913.88,M1748870051,0.0,0.0,0,0
260,PAYMENT,1512.5,C99945058,480511.69,478999.19,M893992931,0.0,0.0,0,0
260,CASH_OUT,170243.08,C1060102467,5506.0,0.0,C994481680,2186649.81,2356892.89,0,0
260,PAYMENT,11.16,C1120939543,79423.0,79411.84,M1943918830,0.0,0.0,0,0
260,CASH_OUT,21386.38,C1170939258,39967.0,18580.62,C1839077872,0.0,21386.38,0,0
260,CASH_OUT,156083.71,C900346720,157817.67,1733.97,C1015594741,2406602.9,2562686.61,0,0
260,PAYMENT,6092.1,C352305693,10678.0,4585.9,M2113694080,0.0,0.0,0,0
260,PAYMENT,5605.2,C2001800742,709316.12,703710.92,M1527682812,0.0,0.0,0,0
260,CASH_OUT,85480.64,C698968338,633.0,0.0,C638830660,2048114.58,2133595.23,0,0
260,PAYMENT,11566.49,C1125821445,0.0,0.0,M517140812,0.0,0.0,0,0
260,CASH_OUT,45777.61,C928133423,0.0,0.0,C1905565435,4180885.49,4226663.11,0,0
260,PAYMENT,3874.48,C1907445373,0.0,0.0,M1505175745,0.0,0.0,0,0
260,CASH_IN,118411.9,C1432954802,2032394.45,2150806.35,C682869816,735369.24,616957.34,0,0
260,CASH_OUT,169059.01,C1783297066,53093.26,0.0,C1023222387,189219.0,358278.01,0,0
260,CASH_OUT,136011.62,C532505165,4919.0,0.0,C154491982,0.0,136011.62,0,0
260,CASH_IN,22326.14,C2132130656,49748.0,72074.14,C1163514728,321972.09,299645.95,0,0
260,PAYMENT,10706.35,C400212344,30415.0,19708.65,M1540959189,0.0,0.0,0,0
260,TRANSFER,351531.34,C417795265,0.0,0.0,C546244489,2021264.13,2372795.47,0,0
260,PAYMENT,10165.9,C642458377,74481.43,64315.53,M439646480,0.0,0.0,0,0
260,CASH_OUT,200737.07,C646274248,16433.0,0.0,C2028113217,288127.29,488864.36,0,0
260,PAYMENT,10404.78,C11818352,927.0,0.0,M1415369973,0.0,0.0,0,0
260,PAYMENT,1020.5,C32319967,254256.49,253235.99,M464819799,0.0,0.0,0,0
260,PAYMENT,12395.0,C2044654335,206474.78,194079.79,M1382439568,0.0,0.0,0,0
260,CASH_OUT,145740.07,C1388360172,20688.0,0.0,C371473510,1568238.27,1713978.34,0,0
260,PAYMENT,3411.77,C310694101,207115.79,203704.02,M300350813,0.0,0.0,0,0
260,CASH_OUT,290242.97,C83149382,0.0,0.0,C2003568833,3929884.6,4220127.57,0,0
260,CASH_IN,85522.43,C732280504,2761931.72,2847454.14,C123625132,281223.3,195700.87,0,0
260,CASH_IN,121248.74,C1738093795,12131783.99,12253032.72,C939423951,1144177.68,1022928.95,0,0
260,PAYMENT,11812.83,C857872023,0.0,0.0,M503428593,0.0,0.0,0,0
260,CASH_IN,76051.18,C1811743332,863.0,76914.18,C365731170,140133.0,64081.81,0,0
260,CASH_IN,50237.07,C318748561,163820.0,214057.07,C516714204,1886396.4,1836159.33,0,0
260,PAYMENT,3196.22,C1465742349,10472.0,7275.78,M1259281975,0.0,0.0,0,0
260,TRANSFER,106241.87,C575741570,60888.0,0.0,C2019431487,0.0,106241.87,0,0
260,CASH_IN,68918.81,C868036352,190934.0,259852.81,C195968522,0.0,0.0,0,0
260,CASH_OUT,137431.26,C307949426,73781.0,0.0,C367530632,676797.84,814229.1,0,0
260,PAYMENT,2124.76,C1038705643,9042.0,6917.24,M804089891,0.0,0.0,0,0
260,CASH_OUT,14484.72,C2135602881,0.0,0.0,C975453166,835339.89,849824.6,0,0
260,PAYMENT,6119.14,C163963812,381519.77,375400.63,M427439031,0.0,0.0,0,0
260,CASH_IN,204603.11,C916005871,39825.0,244428.11,C1898391556,0.0,0.0,0,0
261,CASH_IN,14965.5,C2031731956,50067.0,65032.5,C1178543158,436096.48,421130.99,0,0
261,PAYMENT,8647.52,C1304844661,17095.0,8447.48,M346632735,0.0,0.0,0,0
261,PAYMENT,7078.89,C2115643794,3271.0,0.0,M1964015040,0.0,0.0,0,0
261,CASH_OUT,7003.91,C1675743646,1035.0,0.0,C2078939439,4048344.02,4055347.93,0,0
261,CASH_OUT,137321.19,C266849619,0.0,0.0,C464498348,561836.72,699157.92,0,0
261,CASH_OUT,293716.69,C419485244,4588.0,0.0,C1814846366,7891266.19,8184982.88,0,0
261,CASH_OUT,38340.37,C823633513,0.0,0.0,C941291975,494255.94,532596.31,0,0
261,CASH_OUT,129834.94,C1496002761,299743.0,169908.06,C2116563834,145952.85,275787.79,0,0
261,CASH_IN,74232.2,C879036182,5098837.96,5173070.15,C1162455293,314325.06,240092.87,0,0
261,PAYMENT,919.98,C989683430,5139.1,4219.12,M1987509,0.0,0.0,0,0
261,PAYMENT,5246.46,C2006695014,0.0,0.0,M921375895,0.0,0.0,0,0
261,TRANSFER,729720.92,C559980356,0.0,0.0,C1274811054,5327357.16,6057078.08,0,0
261,CASH_OUT,103279.55,C1072492110,49111.0,0.0,C1471610429,0.0,103279.55,0,0
261,PAYMENT,6388.13,C985298056,120439.0,114050.87,M609643584,0.0,0.0,0,0
261,PAYMENT,13962.2,C1341094279,0.0,0.0,M1713184706,0.0,0.0,0,0
261,CASH_IN,40851.17,C1083415484,2112878.84,2153730.01,C1518676085,5384671.03,5343819.85,0,0
261,CASH_OUT,26668.54,C1909784281,271.0,0.0,C608608625,0.0,26668.54,0,0
261,CASH_IN,97812.61,C2097696731,15992.0,113804.61,C389555986,194489.95,96677.35,0,0
261,CASH_OUT,102463.89,C1927256175,4032.0,0.0,C64385169,18485.75,120949.65,0,0
261,CASH_OUT,91536.54,C1252493563,1337.0,0.0,C1484453085,459.57,91996.11,0,0
261,CASH_IN,167946.05,C1227947004,2336123.19,2504069.24,C1734528941,1992788.96,1824842.91,0,0
261,PAYMENT,247.32,C1290511158,12424.0,12176.68,M2064879875,0.0,0.0,0,0
261,PAYMENT,5644.28,C1660006920,22256.0,16611.72,M1246127960,0.0,0.0,0,0
261,PAYMENT,7027.24,C2067592307,0.0,0.0,M1881620761,0.0,0.0,0,0
261,PAYMENT,1218.54,C1077366121,5221.0,4002.46,M28581392,0.0,0.0,0,0
261,CASH_OUT,189545.98,C412172932,0.0,0.0,C1154830064,1187634.06,1377180.04,0,0
261,CASH_OUT,137426.06,C1419338661,0.0,0.0,C1372058091,2531463.72,2668889.78,0,0
261,PAYMENT,2378.07,C1111406701,28672.0,26293.93,M452120838,0.0,0.0,0,0
261,CASH_OUT,41971.79,C122121331,0.0,0.0,C522356223,79724.78,121696.57,0,0
261,PAYMENT,4905.88,C950530200,0.0,0.0,M181346182,0.0,0.0,0,0
261,PAYMENT,2395.27,C719988294,43532.92,41137.65,M1341638607,0.0,0.0,0,0
261,PAYMENT,738.9,C960585895,12623.98,11885.08,M735600223,0.0,0.0,0,0
261,PAYMENT,94.44,C478652373,2424.07,2329.62,M93934758,0.0,0.0,0,0
261,CASH_IN,243261.27,C531676497,35424.0,278685.27,C354645892,173584.38,0.0,0,0
261,TRANSFER,522858.26,C341587874,0.0,0.0,C567451688,563979.38,1086837.64,0,0
261,CASH_IN,116465.96,C794301478,7133224.69,7249690.65,C1878362266,120502.47,4036.51,0,0
261,CASH_OUT,68563.24,C2005377896,25289.0,0.0,C294768031,32710.28,101273.51,0,0
261,CASH_OUT,17757.41,C1258321616,0.0,0.0,C1358593649,6068668.07,6086425.48,0,0
261,CASH_OUT,8175.34,C883174048,1327.0,0.0,C1580256220,20590.96,28766.3,0,0
261,CASH_OUT,194003.69,C2004878067,61886.0,0.0,C1984917637,2387763.47,2581767.16,0,0
261,PAYMENT,1159.47,C1826108576,26911.99,25752.53,M210009094,0.0,0.0,0,0
261,TRANSFER,578546.53,C590847268,10034.0,0.0,C927613009,575841.19,1154387.72,0,0
261,CASH_OUT,57551.14,C310988644,31180.0,0.0,C1422072233,2350333.19,2407884.33,0,0
261,CASH_OUT,150635.65,C460250179,38463.34,0.0,C1951485575,0.0,150635.65,0,0
261,CASH_OUT,15394.99,C1958949159,467.0,0.0,C632055657,20250.16,35645.15,0,0
261,CASH_OUT,46655.74,C1978066692,8150.0,0.0,C784001410,0.0,46655.74,0,0
261,TRANSFER,130910.92,C906840024,14719.0,0.0,C294022330,78811.58,209722.5,0,0
261,CASH_IN,190895.05,C1768441483,322090.39,512985.44,C476134493,28772569.81,28581674.75,0,0
261,PAYMENT,8171.23,C573475445,621.0,0.0,M393374689,0.0,0.0,0,0
261,PAYMENT,6566.13,C1361401603,0.0,0.0,M1463470308,0.0,0.0,0,0
261,PAYMENT,13586.67,C879456343,50224.0,36637.33,M1083558502,0.0,0.0,0,0
261,PAYMENT,4130.49,C210610769,14268.74,10138.25,M686695924,0.0,0.0,0,0
261,CASH_OUT,8893.92,C1783378190,21812.0,12918.08,C489611108,0.0,8893.92,0,0
261,CASH_OUT,74079.49,C1658416155,0.0,0.0,C1344511733,240982.39,315061.87,0,0
261,CASH_OUT,323567.83,C1908937092,0.0,0.0,C83599466,2971151.21,3294719.04,0,0
261,PAYMENT,7376.87,C731783466,103850.0,96473.13,M1503704489,0.0,0.0,0,0
261,TRANSFER,71266.77,C708883887,60521.0,0.0,C49196167,137935.93,209202.7,0,0
261,CASH_IN,128308.89,C373017367,10332624.2,10460933.08,C56624145,164488.58,36179.69,0,0
261,PAYMENT,8776.47,C622193560,5259.0,0.0,M1892358466,0.0,0.0,0,0
261,CASH_OUT,36287.58,C1580421239,124274.0,87986.42,C1234242901,5141851.27,5178138.85,0,0
261,TRANSFER,669883.27,C634984598,344.0,0.0,C1654561111,2383238.68,3053121.95,0,0
261,TRANSFER,625220.14,C1213124411,3680.0,0.0,C1097583487,0.0,625220.14,0,0
261,CASH_OUT,134246.85,C1288376481,10693.0,0.0,C1340666290,0.0,134246.85,0,0
261,CASH_IN,81938.65,C1323920138,3187671.28,3269609.93,C534985732,694406.26,612467.6,0,0
261,CASH_OUT,205896.53,C650001176,0.0,0.0,C478791956,6370741.36,6576637.89,0,0
261,TRANSFER,483298.06,C1046321075,0.0,0.0,C117823455,592407.99,1075706.05,0,0
261,CASH_IN,279910.01,C316748312,7350837.38,7630747.39,C363823324,912405.75,632495.74,0,0
261,TRANSFER,2188846.3,C1620688057,0.0,0.0,C1578929749,6214428.68,8403274.97,0,0
261,CASH_OUT,359886.32,C908655916,147302.0,0.0,C1981355984,1546544.89,1906431.22,0,0
261,TRANSFER,353200.97,C539932320,0.0,0.0,C307145911,1243663.56,1596864.53,0,0
261,CASH_OUT,143035.9,C1031164326,721.0,0.0,C1264426070,0.0,143035.9,0,0
261,PAYMENT,6531.87,C1497419502,35449.0,28917.13,M889349609,0.0,0.0,0,0
261,PAYMENT,1442.7,C1406308793,99099.0,97656.3,M1957396798,0.0,0.0,0,0
261,PAYMENT,6478.94,C907211790,250.0,0.0,M888351527,0.0,0.0,0,0
261,CASH_OUT,131023.86,C1827253626,0.0,0.0,C117370423,668167.53,799191.39,0,0
261,CASH_OUT,178083.4,C166882069,34202.0,0.0,C1170236685,0.0,178083.4,0,0
261,CASH_IN,23611.6,C1750542792,874652.27,898263.87,C626443817,1372545.24,1348933.64,0,0
261,TRANSFER,314902.02,C102046849,0.0,0.0,C1284591789,573578.08,888480.09,0,0
261,CASH_OUT,146065.98,C525899059,0.0,0.0,C887094612,2624683.02,2770749.01,0,0
261,PAYMENT,20895.23,C1938729292,0.0,0.0,M68570544,0.0,0.0,0,0
261,CASH_OUT,150902.5,C964371582,0.0,0.0,C1094178764,412658.1,563560.6,0,0
261,CASH_OUT,16551.0,C848358081,86159.0,69608.0,C1863665602,659470.61,676021.62,0,0
261,PAYMENT,7830.36,C1806359536,11021.11,3190.74,M679680796,0.0,0.0,0,0
261,PAYMENT,13087.65,C427455416,0.0,0.0,M1969682155,0.0,0.0,0,0
261,PAYMENT,1959.98,C945286976,103504.0,101544.02,M1739463093,0.0,0.0,0,0
261,PAYMENT,13372.66,C1148259510,14173.72,801.07,M1732278360,0.0,0.0,0,0
261,PAYMENT,8248.49,C1610092094,0.0,0.0,M459589348,0.0,0.0,0,0
261,CASH_IN,379312.13,C1155681072,8792443.39,9171755.52,C1056543419,1588841.8,1209529.66,0,0
261,PAYMENT,232.49,C1358231244,11676.61,11444.12,M478616641,0.0,0.0,0,0
261,CASH_OUT,9162.25,C1671076262,21179.0,12016.75,C2111746697,825974.1,835136.35,0,0
261,TRANSFER,18803.48,C1948583240,0.0,0.0,C2102090319,640430.85,659234.33,0,0
261,CASH_OUT,86482.62,C1148351759,187428.0,100945.38,C425669025,10782.46,97265.08,0,0
261,CASH_IN,138872.84,C1001484291,2544868.54,2683741.38,C614835496,402926.86,264054.02,0,0
261,CASH_OUT,140545.19,C336717609,364.0,0.0,C455829974,4229330.77,4369875.96,0,0
261,CASH_IN,120311.75,C413391396,323.0,120634.75,C533353763,142379.47,22067.73,0,0
261,CASH_OUT,62230.25,C1158854396,0.0,0.0,C700498096,67940.74,130170.99,0,0
261,CASH_IN,80721.0,C665270815,3672296.5,3753017.5,C1149539105,104370.6,23649.6,0,0
261,PAYMENT,9162.39,C1495667305,107.0,0.0,M915341967,0.0,0.0,0,0
261,CASH_OUT,239646.0,C619620888,51286.0,0.0,C1476248249,0.0,239646.0,0,0
261,CASH_OUT,89411.47,C833715724,0.0,0.0,C1240478772,962793.23,1052204.7,0,0
261,CASH_IN,131617.01,C220696502,11210663.41,11342280.42,C1444426474,3732795.1,3601178.08,0,0
261,TRANSFER,85452.23,C1616162902,0.0,0.0,C1926955327,105248.22,190700.44,0,0
261,CASH_OUT,12380.09,C1248931123,0.0,0.0,C487259457,3907680.32,3920060.41,0,0
261,PAYMENT,27380.62,C2146266929,0.0,0.0,M1485531538,0.0,0.0,0,0
261,PAYMENT,1860.4,C1965648759,0.0,0.0,M461932265,0.0,0.0,0,0
261,PAYMENT,1986.38,C1353904061,0.0,0.0,M1421055158,0.0,0.0,0,0
261,PAYMENT,2056.07,C56813201,0.0,0.0,M1858446803,0.0,0.0,0,0
261,PAYMENT,10771.71,C1204584837,10299.0,0.0,M1239340992,0.0,0.0,0,0
261,CASH_OUT,179791.76,C187720292,0.0,0.0,C3135879,3504912.31,3684704.07,0,0
261,CASH_OUT,134963.57,C900283244,180496.37,45532.79,C1957051083,4289952.06,4424915.64,0,0
261,PAYMENT,79.54,C1379955349,57482.88,57403.34,M1602243677,0.0,0.0,0,0
261,CASH_IN,147747.85,C26956593,2993374.12,3141121.97,C1039258367,572231.88,424484.03,0,0
261,PAYMENT,5469.06,C933407209,506816.0,501346.94,M361872253,0.0,0.0,0,0
261,PAYMENT,3071.9,C625160156,341.0,0.0,M363075933,0.0,0.0,0,0
261,PAYMENT,3197.32,C1199834566,0.0,0.0,M2044755092,0.0,0.0,0,0
261,CASH_OUT,106314.01,C462903923,18830.71,0.0,C1927581788,3200240.04,3306554.05,0,0
261,PAYMENT,3129.94,C145750361,140628.77,137498.83,M151426355,0.0,0.0,0,0
261,CASH_OUT,122122.07,C356059266,0.0,0.0,C115438768,1490605.0,1612727.07,0,0
261,TRANSFER,73407.02,C421040255,464.0,0.0,C1125986817,88813.69,162220.72,0,0
261,CASH_OUT,225773.78,C1267604022,0.0,0.0,C904248610,869720.07,1095493.86,0,0
261,PAYMENT,259.3,C1091025200,19950.0,19690.7,M1521759894,0.0,0.0,0,0
261,CASH_OUT,29254.49,C221705241,158861.0,129606.51,C169635896,1712473.62,1741728.11,0,0
261,TRANSFER,239622.35,C1215156616,0.0,0.0,C374533074,360144.22,599766.56,0,0
261,CASH_OUT,59949.73,C1233065111,18432.05,0.0,C1729984384,198058.8,258008.53,0,0
261,CASH_IN,183764.42,C139149892,8831947.16,9015711.58,C676850866,2933042.29,2749277.87,0,0
261,TRANSFER,712422.03,C245632779,37951.0,0.0,C275395177,0.0,712422.03,0,0
261,TRANSFER,921169.92,C1310872895,0.0,0.0,C1934058920,7395043.53,8316213.45,0,0
261,CASH_IN,96411.1,C1973569728,30869.0,127280.1,C1999134241,3494092.73,3397681.62,0,0
261,CASH_OUT,14963.97,C1627684739,13501.0,0.0,C190754455,5649823.65,5664787.61,0,0
261,CASH_OUT,299375.62,C519118649,19080.3,0.0,C1956616879,406193.82,705569.44,0,0
261,PAYMENT,13379.4,C606821351,4524.36,0.0,M1849148528,0.0,0.0,0,0
261,PAYMENT,4670.92,C1094289117,11342.0,6671.08,M560784950,0.0,0.0,0,0
261,CASH_OUT,283546.47,C705684539,0.0,0.0,C1849636153,349294.62,632841.09,0,0
261,PAYMENT,2650.92,C1344961112,885.0,0.0,M1051307605,0.0,0.0,0,0
261,CASH_OUT,305391.98,C121910199,0.0,0.0,C1855639843,751903.88,1057295.86,0,0
261,PAYMENT,27945.58,C1496839232,0.0,0.0,M1995879598,0.0,0.0,0,0
261,TRANSFER,282427.34,C1097205771,0.0,0.0,C721267073,2038658.35,2321085.69,0,0
261,CASH_OUT,7525.57,C1752120691,0.0,0.0,C241912909,9024.15,16549.72,0,0
261,CASH_OUT,139293.85,C2049948682,0.0,0.0,C1929353159,174710.01,314003.86,0,0
261,CASH_OUT,13010.53,C568591117,0.0,0.0,C267141460,430918.01,443928.54,0,0
261,PAYMENT,6178.47,C175936365,6008.0,0.0,M612013010,0.0,0.0,0,0
261,PAYMENT,2667.06,C1698042975,67111.0,64443.94,M1675250931,0.0,0.0,0,0
261,TRANSFER,299474.95,C526639129,315049.0,15574.05,C179980468,396741.89,696216.84,0,0
261,PAYMENT,3731.38,C1470404811,85967.0,82235.62,M316815379,0.0,0.0,0,0
261,PAYMENT,3445.1,C742509447,285.0,0.0,M1560389674,0.0,0.0,0,0
261,CASH_OUT,23095.6,C206350096,26895.55,3799.95,C1777050190,895076.99,918172.59,0,0
261,CASH_IN,166189.95,C1209719765,2547406.09,2713596.04,C1548807647,2577973.2,2411783.25,0,0
261,CASH_OUT,422911.47,C472209450,0.0,0.0,C1949525101,4437488.52,4860399.99,0,0
261,PAYMENT,4821.65,C18207707,11422.0,6600.35,M1943576997,0.0,0.0,0,0
261,CASH_IN,59976.42,C1682813415,1760073.4,1820049.82,C679628393,645325.55,585349.13,0,0
261,PAYMENT,523.38,C1629586173,0.0,0.0,M214169923,0.0,0.0,0,0
261,PAYMENT,546.54,C935119859,810180.0,809633.46,M983691621,0.0,0.0,0,0
261,CASH_OUT,191640.31,C1297191791,39.0,0.0,C1478169655,91999.59,283639.9,0,0
261,CASH_OUT,105677.03,C1479566261,0.0,0.0,C352206686,2456909.13,2562586.16,0,0
261,CASH_IN,11141.0,C106446149,3478455.31,3489596.31,C1828512016,1444715.38,1433574.38,0,0
261,CASH_OUT,75536.3,C1534472126,0.0,0.0,C635269382,389820.17,465356.46,0,0
261,PAYMENT,2729.25,C1810664838,27725.0,24995.75,M1122955739,0.0,0.0,0,0
261,PAYMENT,2259.36,C1114575132,68887.0,66627.64,M331857373,0.0,0.0,0,0
261,CASH_OUT,93246.04,C1384977768,0.0,0.0,C180818642,486223.0,520484.99,0,0
261,PAYMENT,16876.05,C1128561681,126552.0,109675.95,M1869138870,0.0,0.0,0,0
261,PAYMENT,18808.83,C1258167044,127390.21,108581.38,M416935282,0.0,0.0,0,0
261,CASH_OUT,82924.99,C1247801799,9917.0,0.0,C2096776101,683618.62,766543.61,0,0
261,CASH_OUT,129827.21,C22881809,129771.74,0.0,C1724497749,143179.48,273006.68,0,0
261,CASH_OUT,302675.8,C484463250,164451.0,0.0,C91282703,0.0,302675.8,0,0
261,PAYMENT,60.5,C797626359,27479.0,27418.5,M1504680111,0.0,0.0,0,0
261,PAYMENT,10467.7,C1438792112,43242.9,32775.2,M497330102,0.0,0.0,0,0
261,PAYMENT,13952.91,C16526295,143758.93,129806.02,M950502601,0.0,0.0,0,0
261,PAYMENT,2152.18,C819892877,10360.0,8207.82,M1132079873,0.0,0.0,0,0
261,DEBIT,11185.74,C2060223683,10814.6,0.0,C2063664580,568335.52,579521.27,0,0
261,CASH_OUT,107869.49,C1313651250,42117.0,0.0,C1798917187,554175.88,662045.38,0,0
261,CASH_OUT,15758.58,C633874426,0.0,0.0,C1691845240,4712265.12,4728023.7,0,0
261,CASH_OUT,3459.91,C1702847650,45767.0,42307.09,C1968004052,351161.22,354621.13,0,0
261,PAYMENT,9163.48,C2053796298,0.0,0.0,M1581347464,0.0,0.0,0,0
261,PAYMENT,1950.18,C2089584117,1285.0,0.0,M850335342,0.0,0.0,0,0
261,PAYMENT,3796.6,C1530619942,30097.0,26300.4,M1900445864,0.0,0.0,0,0
261,TRANSFER,45151.23,C843596316,0.0,0.0,C1672449852,157308.86,202460.08,0,0
261,PAYMENT,11016.8,C66933326,222539.66,211522.85,M362736887,0.0,0.0,0,0
261,CASH_OUT,97373.17,C273545190,0.0,0.0,C629173426,9454940.97,9552314.14,0,0
261,PAYMENT,7475.23,C2022441460,147178.67,139703.44,M1551789866,0.0,0.0,0,0
261,CASH_OUT,95751.39,C1432980600,0.0,0.0,C2071680152,132217.32,227968.71,0,0
261,CASH_IN,131770.57,C781080573,383569.0,515339.57,C1969350423,0.0,0.0,0,0
261,PAYMENT,2874.66,C1272172126,56783.0,53908.34,M400202173,0.0,0.0,0,0
261,CASH_IN,87336.94,C1643078672,8051994.27,8139331.2,C566315956,451363.86,364026.92,0,0
261,CASH_OUT,183442.28,C456933730,29479.0,0.0,C160606033,1000458.4,1183900.68,0,0
261,CASH_OUT,196561.69,C1238222970,196561.69,0.0,C1897803882,4186.45,200748.14,1,0
261,CASH_OUT,123331.08,C1318236585,0.0,0.0,C1021098757,446032.89,569363.97,0,0
261,PAYMENT,652.97,C865665975,0.0,0.0,M843636970,0.0,0.0,0,0
